from	to	TCGA-2Z-A9J5-01A	TCGA-2Z-A9JT-01A	TCGA-4A-A93X-01A
m02348c	m00092c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00100c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00102c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00105c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00107c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00109c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00112c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00120c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00122c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00124c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00126c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00130c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00133c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00261c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00263c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00316c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m00342c	1.38060243455233	1.07190519368499	1.02105335153605
m02348c	m01363c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m01412c	2.14367579688144	1.61929428079234	2.22353602901024
m02348c	m01723c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m01724c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m01726c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m01727c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m01729c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m01770c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m01772c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m01774c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m01775c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m01776c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m01777c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m01933c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02051c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02100c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02102c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m02103c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m02109c	4.06598386541363	2.19137348968327	3.57242962554198
m02348c	m02111c	4.06598386541363	2.19137348968327	3.57242962554198
m02348c	m02117c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m02348m	79.4632678992757	54.9769822239881	80.737776467333
m02348c	m02348p	7.12175315792856	4.97867121660796	5.48824322750404
m02348c	m02348r	154.507386885718	83.2721926079643	135.752325770595
m02348c	m02348s	2.80921521715478	1.63638822764328	3.64902106398798
m02348c	m02388c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02409c	3.56087657896428	2.48933560830398	2.74412161375202
m02348c	m02410c	1.86786743183915	1.29545683972447	1.96539712531874
m02348c	m02411c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02611c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02635c	5.61417808545428	4.02635599348087	4.48438976863184
m02348c	m02636c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m02637c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02638c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m02639c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m02640c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02657c	7.12175315792856	4.97867121660796	5.48824322750404
m02348c	m02676c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02688c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02940c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02970c	4.06598386541363	2.19137348968327	3.57242962554198
m02348c	m02973c	5.93385129725278	3.48683032940774	5.53782675086072
m02348c	m02974c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m02975c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m02976c	7.31445373180511	4.55873552309272	6.55888010239677
m02348c	m03046c	4.06598386541363	2.19137348968327	3.57242962554198
m02348c	m03049c	5.93385129725278	3.48683032940774	5.53782675086072
m02348m	m00011m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00022m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00092m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00100m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00102m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00105m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00107m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00120m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00122m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00124m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00126m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00261m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00263m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m00342m	6.13219928589867	5.37756149206097	6.14318939391495
m02348m	m01723m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m01726m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m01727m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m01770m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m01775m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m01776m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m01777m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m02102m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m02103m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m02117m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m02348c	35.8124637074535	24.8756390039669	35.6884149106289
m02348m	m02409m	4.23357565090195	2.95445079979588	3.46333641709579
m02348m	m02443m	1.86786743183915	1.29545683972447	1.96539712531874
m02348m	m02634m	3.56087657896428	2.48933560830398	2.74412161375202
m02348m	m02636m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m02638m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m02639m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m02974m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m02975m	4.26433185405952	4.0821046523365	4.17779226859621
m02348m	m02976m	4.26433185405952	4.0821046523365	4.17779226859621
m02348r	m00011r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00022r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00024r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00092r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00100r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00102r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00105r	4.06598386541363	2.19137348968327	3.57242962554198
m02348r	m00107r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00109r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00112r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00120r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00122r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00124r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00126r	4.06598386541363	2.19137348968327	3.57242962554198
m02348r	m00130r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00133r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00261r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00263r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00316r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m00342r	8.76919610307634	6.97579850313037	8.41703607394816
m02348r	m01723r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m01726r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m01727r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m01770r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m01775r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m01776r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m01777r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m02102r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m02103r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m02117r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m02348c	85.3856611736862	46.0188432833487	75.0210221363816
m02348r	m02410r	4.06598386541363	2.19137348968327	3.57242962554198
m02348r	m02636r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m02638r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m02639r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m02974r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m02975r	4.70321223766271	4.7844250134471	4.84460644840618
m02348r	m02976r	4.70321223766271	4.7844250134471	4.84460644840618
m02348s	m02348c	1.64786282673179	0.879325130059902	1.33822940065298
m02348s	m02519c	1.64786282673179	0.879325130059902	1.33822940065298
m02349c	m00671c	0.926122527990776	0.479780622829462	2.14291641066383
m02349c	m01628c	0.926122527990776	0.479780622829462	2.14291641066383
m02349c	m02578c	0.926122527990776	0.479780622829462	2.14291641066383
m02350c	m02961c	0.800606856944686	0.330594647837542	0.440679128657616
m02351c	m01285c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m01308c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03063c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03064c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03065c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03066c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03067c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03068c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03069c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03070c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03071c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03072c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03073c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03074c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03075c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03076c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03077c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03078c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03079c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03080c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03081c	0.103806434956091	0.0597758238693875	0.654488687998327
m02351c	m03082c	0.103806434956091	0.0597758238693875	0.654488687998327
m02353s	m01450s	1.79885995001278	2.14152864810391	0.682922505919554
m02353s	m01451s	1.79885995001278	2.14152864810391	0.682922505919554
m02353s	m02352s	1.79885995001278	2.14152864810391	0.682922505919554
m02354c	m00830c	2.20825160696392	1.89761784816123	1.82996903281091
m02354c	m01736c	3.98298274766648	4.33475245896831	6.29630483818019
m02354c	m02354s	0.321269980957125	0.317062511590331	0.695057581031838
m02354c	m02871c	2.20825160696392	1.89761784816123	1.82996903281091
m02355c	m01053c	0.0819546477930825	1e-08	0.615460404916788
m02355c	m01137c	2.87846099712863	2.4718741768098	2.33234833590821
m02355c	m01735c	4.82580730209588	4.44216656653515	6.23135344145596
m02356c	m01139c	2.87846099712863	2.4718741768098	2.33234833590821
m02358m	m00989m	12.2054843000136	12.3947668913424	12.3332650248809
m02358m	m01370m	6.1492631649134	6.27000017715184	5.97328131528537
m02358m	m01974m	6.05622113510023	6.12476671419055	6.35998370959557
m02360c	m01013c	1.20487454350542	0.498255100587012	0.306665149358077
m02360c	m01307c	1.42264457630207	1.30182989484403	2.04087967167094
m02360c	m01365c	2.87230827931427	1.51901962298368	3.6889640586073
m02360c	m01369c	0.881676351857534	0.751935497806545	0.405942895700677
m02360c	m01588c	2.87230827931427	1.51901962298368	3.6889640586073
m02360c	m01628c	4.74930059490018	2.6544971833788	5.73641753576129
m02360c	m01974c	1.20487454350542	0.498255100587012	0.306665149358077
m02360c	m01975c	1.42264457630207	1.30182989484403	2.04087967167094
m02360c	m01986c	1.42264457630207	1.30182989484403	2.04087967167094
m02360c	m02125c	2.87230827931427	1.51901962298368	3.6889640586073
m02360c	m02136c	0.881676351857534	0.751935497806545	0.405942895700677
m02360c	m02184c	0.881676351857534	0.751935497806545	0.405942895700677
m02360c	m02360s	54.4699629680388	42.5823067723703	71.934531928911
m02360c	m02404c	3.03222285739365	2.92696435249484	4.36300045432821
m02360c	m02426c	2.87230827931427	1.51901962298368	3.6889640586073
m02360c	m02471c	5.05909638894785	5.0709212611535	6.93151531717737
m02360c	m02519c	16.4709546245302	14.5783988493231	15.8987640913317
m02360c	m02658c	2.87230827931427	1.51901962298368	3.6889640586073
m02360c	m02724c	3.25956878068338	2.60288977873139	3.1234767731711
m02360c	m02770c	2.84528915260414	2.60365978968805	4.08175934334188
m02360c	m02896c	3.38625737704868	3.15355418672554	5.71669611931214
m02360c	m02993c	2.84528915260414	2.60365978968805	4.08175934334188
m02360c	m03089c	3.38625737704868	3.15355418672554	5.71669611931214
m02360c	m03101c	2.84528915260414	2.60365978968805	4.08175934334188
m02360c	m03135c	2.84528915260414	2.60365978968805	4.08175934334188
m02360l	m02360c	1.18989537773702	0.862892771606627	1.28678614100382
m02360m	m01013m	4.29274746787639	5.0033224052081	4.29003222315554
m02360m	m01974m	4.29274746787639	5.0033224052081	4.29003222315554
m02360s	m01307s	2.84528915260414	2.60365978968805	4.08175934334188
m02360s	m01365s	3.13850541630426	3.1820030246607	3.69633570675058
m02360s	m01369s	2.84528915260414	2.60365978968805	4.08175934334188
m02360s	m01442c	0.157595428525048	0.171097277663221	0.220737510783562
m02360s	m01588s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m01628s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m01975s	2.84528915260414	2.60365978968805	4.08175934334188
m02360s	m01986s	2.84528915260414	2.60365978968805	4.08175934334188
m02360s	m02125s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m02136s	2.84528915260414	2.60365978968805	4.08175934334188
m02360s	m02184s	2.84528915260414	2.60365978968805	4.08175934334188
m02360s	m02360c	33.4835732574491	30.4057011817629	35.5168675156807
m02360s	m02426s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m02471s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m02519c	21.7018964529694	19.2953554304738	13.4619688298335
m02360s	m02658s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m02724s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m02770s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m02896s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m02993s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m03089s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m03101s	0.881676351857534	0.751935497806545	0.405942895700677
m02360s	m03135s	0.881676351857534	0.751935497806545	0.405942895700677
m02362c	m01058c	2.13323969689747	1.719949752213	1.88690590359486
m02362c	m02364c	4.37148178392397	4.31395688462289	4.53458322354349
m02362c	m02366c	0.144933860968344	0.213874222322003	1e-08
m02362n	m01058n	2.13323969689747	1.719949752213	1.88690590359486
m02362r	m02366r	0.144933860968344	0.213874222322003	1e-08
m02362s	m02026s	2.59101614207812	2.50771390840096	2.00462648045218
m02362s	m02046s	2.59101614207812	2.50771390840096	2.00462648045218
m02362s	m02362c	2.59101614207812	2.50771390840096	2.00462648045218
m02363c	m02365c	4.23157350451939	4.00745518435763	4.4503558973037
m02363c	m02367c	0.144933860968344	0.213874222322003	1e-08
m02364c	m00326c	4.02044967292858	3.00279438740545	3.46253360461079
m02364c	m00599c	0.402591524370755	0.191480997053116	1.76769618728538
m02364m	m00326m	4.02044967292858	3.00279438740545	3.46253360461079
m02364m	m00599m	0.402591524370755	0.191480997053116	1.76769618728538
m02364p	m00326p	4.02044967292858	3.00279438740545	3.46253360461079
m02364r	m00326r	4.02044967292858	3.00279438740545	3.46253360461079
m02364r	m00599r	0.402591524370755	0.191480997053116	1.76769618728538
m02364s	m02026s	2.59101614207812	2.50771390840096	2.00462648045218
m02364s	m02046s	2.59101614207812	2.50771390840096	2.00462648045218
m02364s	m02364c	2.59101614207812	2.50771390840096	2.00462648045218
m02365c	m00595c	0.402591524370755	0.191480997053116	1.76769618728538
m02365r	m00595r	0.402591524370755	0.191480997053116	1.76769618728538
m02366c	m01974c	2.64958945037206	2.13430005435596	1.46764044818226
m02366c	m02366s	2.80117683591339	2.36254835000118	2.71925819702138
m02366c	m02418c	2.64958945037206	2.13430005435596	1.46764044818226
m02366r	m01974r	2.65130027223872	2.26393940942741	1.49814946682156
m02366r	m02418r	2.65130027223872	2.26393940942741	1.49814946682156
m02366s	m01111s	2.65130027223872	2.26393940942741	1.49814946682156
m02366s	m02418s	2.65130027223872	2.26393940942741	1.49814946682156
m02367c	m01974c	2.64958945037206	2.13430005435596	1.46764044818226
